id;search_type;search_query;search_parameters;agency_id;provider_id;frequency;last_run_at;next_run_at;is_active;priority;results_count;total_runs;successful_runs;failed_runs;last_error;tags;notes;created_at;updated_at;created_by
9e9d529d-cf63-4600-a7b0-36bb5e3d854b;provider;"""Lyft"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (contract OR partnership OR agreement OR service) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_month"",""provider_type"":""tnc""}";;cc802af4-e9cc-4e3f-9a13-136a6e064b3d;weekly;;2025-11-20 04:39:11.897756+00;true;medium;0;0;0;0;;"[""provider-news"",""contracts""]";Contract tracking for Lyft;2025-11-20 04:39:11.897756+00;2025-11-20 04:39:11.897756+00;2babc540-acbb-4012-a198-971125628657
bf9b82d9-ee0e-45b0-87c1-2896c2b73ea4;agency;"""MTA"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Baltimore, MD""}";64ae4edd-124c-4e89-a3a9-5147db9517ae;;daily;;2025-11-20 04:38:26.059865+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for MTA;2025-11-20 04:38:26.059865+00;2025-11-20 04:38:26.284207+00;2babc540-acbb-4012-a198-971125628657
f2d83c30-272a-462b-9664-6883de643a83;provider;"""Provide A Ride"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (contract OR partnership OR agreement OR service) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_month"",""provider_type"":""paratransit""}";;ae6867f8-b9b6-4cf8-a09d-bcb02debb5c6;weekly;;2025-11-20 04:39:12.125034+00;true;medium;0;0;0;0;;"[""provider-news"",""contracts""]";Contract tracking for Provide A Ride;2025-11-20 04:39:12.125034+00;2025-11-20 04:39:12.125034+00;2babc540-acbb-4012-a198-971125628657
5ed3b8c1-deee-4b12-8017-e32beb7e4a5a;agency;"""METRO"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Houston, TX""}";4b6ce5dc-3133-413e-9172-5a4f4e6702ef;;daily;;2025-11-20 04:38:26.498933+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for METRO;2025-11-20 04:38:26.498933+00;2025-11-20 04:38:26.71044+00;2babc540-acbb-4012-a198-971125628657
bb373ab4-e190-4dad-a762-d9d218f6c53c;provider;"""Bambi"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (contract OR partnership OR agreement OR service) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_month"",""provider_type"":""other""}";;4a029a58-2eea-46b3-9376-8d2d0e2f18e9;weekly;;2025-11-20 04:39:12.360972+00;true;medium;0;0;0;0;;"[""provider-news"",""contracts""]";Contract tracking for Bambi;2025-11-20 04:39:12.360972+00;2025-11-20 04:39:12.360972+00;2babc540-acbb-4012-a198-971125628657
8dd3a65b-44c6-4bfb-9702-e7c6de78a77f;agency;"""Pace Suburban Bus"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Arlington Heights, IL""}";aca591d0-014b-47cc-88aa-033c56096419;;daily;;2025-11-20 04:38:26.915394+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Pace Suburban Bus;2025-11-20 04:38:26.915394+00;2025-11-20 04:38:27.190174+00;2babc540-acbb-4012-a198-971125628657
284453d0-995a-4b07-848c-2b4078f8f0cc;provider;"""Transdev Services Inc."" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (contract OR partnership OR agreement OR service) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_month"",""provider_type"":""contract-operator""}";;c49e4985-d51b-416d-b8e9-7219ee38f74f;weekly;;2025-11-20 04:39:12.58096+00;true;medium;0;0;0;0;;"[""provider-news"",""contracts""]";Contract tracking for Transdev Services Inc.;2025-11-20 04:39:12.58096+00;2025-11-20 04:39:12.58096+00;2babc540-acbb-4012-a198-971125628657
60f3f098-1e1a-4607-8641-a17b32cecad4;agency;"""County of Miami-Dade"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Miami, FL""}";978894e1-3163-449a-a80b-7fce8464741e;;daily;;2025-11-20 04:38:27.398143+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for County of Miami-Dade;2025-11-20 04:38:27.398143+00;2025-11-20 04:38:27.606773+00;2babc540-acbb-4012-a198-971125628657
b41e5606-42db-41db-af34-689570616da5;provider;"""Gillig, LLC"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (contract OR partnership OR agreement OR service) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_month"",""provider_type"":""other""}";;c2e815b0-684e-477c-8266-0ad4955e03d4;weekly;;2025-11-20 04:39:12.79724+00;true;medium;0;0;0;0;;"[""provider-news"",""contracts""]";Contract tracking for Gillig, LLC;2025-11-20 04:39:12.79724+00;2025-11-20 04:39:12.79724+00;2babc540-acbb-4012-a198-971125628657
6a6eeb1a-cbbd-4210-92f4-b73b36ebb2d6;agency;"""Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad"" transit news OR announcement OR contract";"{""date_range"":""past_week"",""location"":""New York, NY""}";863f0285-a902-4ead-a5e2-3255d4b2b8b1;;daily;;2025-11-20 01:34:13.02703+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad;2025-11-20 01:34:13.02703+00;2025-11-20 04:38:28.034359+00;2babc540-acbb-4012-a198-971125628657
650b30f3-5fc9-44f7-ba8d-3baf2eea75dd;provider;"""Passio"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (contract OR partnership OR agreement OR service) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_month"",""provider_type"":""other""}";;bc285ba3-8b0b-4e28-9df1-9bb8b88ae4ab;weekly;;2025-11-20 04:39:13.017027+00;true;medium;0;0;0;0;;"[""provider-news"",""contracts""]";Contract tracking for Passio;2025-11-20 04:39:13.017027+00;2025-11-20 04:39:13.017027+00;2babc540-acbb-4012-a198-971125628657
d0c0211d-79b8-49fd-a983-4dcc2c38ccda;agency;"""MTA Bus Company"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""New York, NY""}";bb94ded2-fbb6-41bb-aebf-438fa3fb7dc8;;daily;;2025-11-20 04:38:28.236118+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for MTA Bus Company;2025-11-20 04:38:28.236118+00;2025-11-20 04:38:28.440103+00;2babc540-acbb-4012-a198-971125628657
b0ed8bdb-9e36-49ca-92d0-c718209dabf8;provider;"""TripMaster"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (contract OR partnership OR agreement OR service) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_month"",""provider_type"":""other""}";;f1081c15-ccc8-46cc-bed4-c05b25681ca3;weekly;;2025-11-20 04:39:13.250201+00;true;medium;0;0;0;0;;"[""provider-news"",""contracts""]";Contract tracking for TripMaster;2025-11-20 04:39:13.250201+00;2025-11-20 04:39:13.250201+00;2babc540-acbb-4012-a198-971125628657
3e3317b9-0299-48af-a4bc-1f05717cf2f7;agency;"""MTA Long Island Rail Road"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""New York, NY""}";1f908e09-ecd0-42c1-862a-1f14a0aaf8a4;;daily;;2025-11-20 04:38:28.64736+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for MTA Long Island Rail Road;2025-11-20 04:38:28.64736+00;2025-11-20 04:38:28.858733+00;2babc540-acbb-4012-a198-971125628657
37e34406-312b-462d-aad5-c120c21c5d96;provider;"""MJM Innovations"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (contract OR partnership OR agreement OR service) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_month"",""provider_type"":""other""}";;39b65c07-e937-4cca-ab93-c4a69529ec1a;weekly;;2025-11-20 04:39:13.469349+00;true;medium;0;0;0;0;;"[""provider-news"",""contracts""]";Contract tracking for MJM Innovations;2025-11-20 04:39:13.469349+00;2025-11-20 04:39:13.469349+00;2babc540-acbb-4012-a198-971125628657
13e4fd68-761d-4790-8f6f-ebfcb75424a1;agency;"""Utah Transit Authority"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Salt Lake City, UT""}";e459bdc6-71d0-4a16-8d1a-a247feb399cc;;daily;;2025-11-20 04:38:29.1146+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Utah Transit Authority;2025-11-20 04:38:29.1146+00;2025-11-20 04:38:29.324016+00;2babc540-acbb-4012-a198-971125628657
a5c8d45b-3eda-424f-88f0-918f62ec8f5e;agency;"""Access Services"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""El Monte, CA""}";6b6d383e-85cc-4aca-aa5b-0c52cbed0189;;daily;;2025-11-20 04:38:29.533149+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Access Services;2025-11-20 04:38:29.533149+00;2025-11-20 04:38:29.743809+00;2babc540-acbb-4012-a198-971125628657
7b16e7d1-e251-46b4-ae73-9121e71d7771;agency;"""Dallas Area Rapid Transit"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Dallas, TX""}";f838f316-3d08-4441-970f-ade36e0c2ae3;;daily;;2025-11-20 04:38:29.947622+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Dallas Area Rapid Transit;2025-11-20 04:38:29.947622+00;2025-11-20 04:38:30.151052+00;2babc540-acbb-4012-a198-971125628657
1c1af69f-4ce1-488d-8916-f38ac1c43b1c;agency;"""RTD-Denver"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Denver, CO""}";72932ba8-213a-4598-a03e-1f726d39ebef;;daily;;2025-11-20 04:38:30.363063+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for RTD-Denver;2025-11-20 04:38:30.363063+00;2025-11-20 04:38:30.580491+00;2babc540-acbb-4012-a198-971125628657
558f2664-eb27-4a2f-bd0d-b0b38d0db92e;agency;"""Metra"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Chicago, IL""}";4420e720-e657-44db-aaea-7c10d556dd5c;;daily;;2025-11-20 04:38:30.812548+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Metra;2025-11-20 04:38:30.812548+00;2025-11-20 04:38:31.021948+00;2babc540-acbb-4012-a198-971125628657
09b0756e-7be2-4668-9582-b13a49d32204;agency;"""Pace Suburban Bus"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Arlington Heights, IL""}";be7b517b-b3c3-41bd-b8db-4aaefb1b9753;;daily;;2025-11-20 04:38:31.261405+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Pace Suburban Bus;2025-11-20 04:38:31.261405+00;2025-11-20 04:38:31.470723+00;2babc540-acbb-4012-a198-971125628657
4afaebfb-e5c2-4f9a-a640-21d9bd10ff01;agency;"""Orange County Transportation Authority"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Orange, CA""}";b418d68f-585b-41a5-9a83-ef9ecc297aa4;;daily;;2025-11-20 04:38:31.698545+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Orange County Transportation Authority;2025-11-20 04:38:31.698545+00;2025-11-20 04:38:31.913482+00;2babc540-acbb-4012-a198-971125628657
4fd9584b-bf13-4b95-8390-8d0a984ebc35;agency;"""San Diego Metropolitan Transit System"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""San Diego, CA""}";310791a5-eaa4-423d-9bf3-4fd1ffe3dc40;;daily;;2025-11-20 04:38:32.12799+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for San Diego Metropolitan Transit System;2025-11-20 04:38:32.12799+00;2025-11-20 04:38:32.332741+00;2babc540-acbb-4012-a198-971125628657
470f81cb-de77-45e0-afeb-c2e29c0095b6;agency;"""TriMet"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Portland, OR""}";9b08bfa5-fdd4-438f-a0f3-ed048003de68;;daily;;2025-11-20 04:38:32.540706+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for TriMet;2025-11-20 04:38:32.540706+00;2025-11-20 04:38:32.752837+00;2babc540-acbb-4012-a198-971125628657
d6915f8d-2410-4ac0-88d3-8c77a7a9b9c3;agency;"""Valley Metro"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""Phoenix, AZ""}";9ef94ac6-6188-465f-a146-56a25505bf35;;daily;;2025-11-20 04:38:32.966954+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Valley Metro;2025-11-20 04:38:32.966954+00;2025-11-20 04:38:33.172048+00;2babc540-acbb-4012-a198-971125628657
a3df80e1-0ef2-4379-9a1f-0ac643ff7fd2;provider;"""FASTER Asset Solutions"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (contract OR partnership OR agreement OR service) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_month"",""provider_type"":""other""}";;9b2b1ab0-1996-42eb-af12-37117ba84453;weekly;;2025-11-20 04:39:13.686403+00;true;medium;0;0;0;0;;"[""provider-news"",""contracts""]";Contract tracking for FASTER Asset Solutions;2025-11-20 04:39:13.686403+00;2025-11-20 04:39:13.686403+00;2babc540-acbb-4012-a198-971125628657
dedaf110-2bb7-447f-ae04-f4dd8b8c46c5;agency;"""San Francisco Municipal Transportation Agency"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (news OR announcement OR contract) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_week"",""location"":""San Francisco, CA""}";924c56eb-c215-4978-aae6-a4317b862755;;daily;;2025-11-20 04:38:33.379654+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for San Francisco Municipal Transportation Agency;2025-11-20 04:38:33.379654+00;2025-11-20 04:38:33.584938+00;2babc540-acbb-4012-a198-971125628657
9cdce5c3-04ba-497f-85e4-5239dad43374;provider;"""TripShot"" (bus OR paratransit OR NEMT OR ""fixed-route"" OR ""demand response"" OR ""dial-a-ride"" OR microtransit) (contract OR partnership OR agreement OR service) NOT (rail OR train OR subway OR metro OR ""light rail"" OR streetcar OR tram OR locomotive OR railcar OR ""commuter rail"")";"{""date_range"":""past_month"",""provider_type"":""other""}";;d2e1db37-6a67-42cf-9624-366642ec9aec;weekly;;2025-11-20 04:39:13.912962+00;true;medium;0;0;0;0;;"[""provider-news"",""contracts""]";Contract tracking for TripShot;2025-11-20 04:39:13.912962+00;2025-11-20 04:39:13.912962+00;2babc540-acbb-4012-a198-971125628657
